adapted_f1,adapted_fpr,adapted_recall,alpha,beta,changed_outputs,changed_stage,delta_f1,delta_fpr,delta_recall,doctor_alias,lr,margin,max_bias,method,method_family,quantile,query_rows,recipe,safe,selected,selection_source,shot,steps,support_based,zero_f1
0.9493136219640971,0.0,0.9035175879396985,,,True,stage2,0.024408165454102515,0.0,0.04321608040201008,D011,,0.0,0.5,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9424269264836138,0.0,0.8911222780569514,,,True,stage2,0.017521469973619253,0.0,0.03082077051926302,D011,,0.0,0.5,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9293400286944045,0.0,0.8680067001675041,,,True,stage2,0.004434572184409902,0.0,0.007705192629815727,D011,,0.0,0.5,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9640955162343241,0.010256410256410256,0.9400335008375209,,,True,stage2,0.03919005972432954,0.010256410256410256,0.0797319932998325,D011,,0.25,0.5,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9640955162343241,0.010256410256410256,0.9400335008375209,,,True,stage2,0.03919005972432954,0.010256410256410256,0.0797319932998325,D011,,0.25,0.5,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9632049518569464,0.010256410256410256,0.9383584589614741,,,True,stage2,0.03829949534695187,0.010256410256410256,0.07805695142378566,D011,,0.25,0.5,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9658720631109587,0.010256410256410256,0.9433835845896147,,,True,stage2,0.040966606600964184,0.010256410256410256,0.08308207705192627,D011,,0.5,0.5,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9658720631109587,0.010256410256410256,0.9433835845896147,,,True,stage2,0.040966606600964184,0.010256410256410256,0.08308207705192627,D011,,0.5,0.5,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9658720631109587,0.010256410256410256,0.9433835845896147,,,True,stage2,0.040966606600964184,0.010256410256410256,0.08308207705192627,D011,,0.5,0.5,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.949868073878628,0.0,0.9045226130653267,,,True,stage2,0.024962617368633477,0.0,0.04422110552763825,D011,,0.0,1.0,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9429886685552408,0.0,0.8921273031825796,,,True,stage2,0.01808321204524621,0.0,0.031825795644891186,D011,,0.0,1.0,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9297239153818573,0.0,0.8686767169179229,,,True,stage2,0.004818458871862719,0.0,0.008375209380234505,D011,,0.0,1.0,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9646291208791209,0.010256410256410256,0.9410385259631491,,,True,stage2,0.03972366436912633,0.010256410256410256,0.08073701842546066,D011,,0.25,1.0,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9646291208791209,0.010256410256410256,0.9410385259631491,,,True,stage2,0.03972366436912633,0.010256410256410256,0.08073701842546066,D011,,0.25,1.0,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9635613612925404,0.010256410256410256,0.9390284757118929,,,True,stage2,0.03865590478254588,0.010256410256410256,0.07872696817420444,D011,,0.25,1.0,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9664038395611929,0.010256410256410256,0.9443886097152429,,,True,stage2,0.04149838305119835,0.010256410256410256,0.08408710217755444,D011,,0.5,1.0,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9664038395611929,0.010256410256410256,0.9443886097152429,,,True,stage2,0.04149838305119835,0.010256410256410256,0.08408710217755444,D011,,0.5,1.0,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9662266415223727,0.010256410256410256,0.9440536013400335,,,True,stage2,0.04132118501237814,0.010256410256410256,0.08375209380234505,D011,,0.5,1.0,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9509752240379546,0.0,0.9065326633165829,,,True,stage2,0.026069767527960086,0.0,0.04623115577889447,D011,,0.0,2.0,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9439235803997876,0.0,0.8938023450586264,,,True,stage2,0.01901812388979307,0.0,0.03350083752093802,D011,,0.0,2.0,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9302992295287583,0.0,0.8696817420435511,,,True,stage2,0.005393773018763759,0.0,0.009380234505862672,D011,,0.0,2.0,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9656946826758146,0.010256410256410256,0.9430485762144054,,,True,stage2,0.040789226165820036,0.010256410256410256,0.082747068676717,D011,,0.25,2.0,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9656946826758146,0.010256410256410256,0.9430485762144054,,,True,stage2,0.040789226165820036,0.010256410256410256,0.082747068676717,D011,,0.25,2.0,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9640955162343241,0.010256410256410256,0.9400335008375209,,,True,stage2,0.03919005972432954,0.010256410256410256,0.0797319932998325,D011,,0.25,2.0,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9674657534246576,0.010256410256410256,0.9463986599664992,,,True,stage2,0.04256029691466301,0.010256410256410256,0.08609715242881077,D011,,0.5,2.0,stage2_positive_bias,stage2_positive_bias,min,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9674657534246576,0.010256410256410256,0.9463986599664992,,,True,stage2,0.04256029691466301,0.010256410256410256,0.08609715242881077,D011,,0.5,2.0,stage2_positive_bias,stage2_positive_bias,q20,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9667580534612749,0.010256410256410256,0.9450586264656616,,,True,stage2,0.041852596951280296,0.010256410256410256,0.08475711892797322,D011,,0.5,2.0,stage2_positive_bias,stage2_positive_bias,median,5910,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 2.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,3,,True,0.9249054565099946
0.9559255631733594,0.0,0.9155722326454033,,,True,stage2,0.028144432616127535,0.0,0.0502814258911819,D011,,0.0,0.25,stage2_positive_bias,stage2_positive_bias,min,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.944972288202692,0.0,0.8956848030018761,,,True,stage2,0.017191157645460087,0.0,0.03039399624765471,D011,,0.0,0.25,stage2_positive_bias,stage2_positive_bias,q20,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9299337482433246,0.0,0.8690431519699813,,,True,stage2,0.0021526176860927615,0.0,0.0037523452157598447,D011,,0.0,0.25,stage2_positive_bias,stage2_positive_bias,median,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9670371789957839,0.010344827586206896,0.9467166979362102,,,True,stage2,0.039256048438552016,0.010344827586206896,0.08142589118198873,D011,,0.25,0.25,stage2_positive_bias,stage2_positive_bias,min,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9670371789957839,0.010344827586206896,0.9467166979362102,,,True,stage2,0.039256048438552016,0.010344827586206896,0.08142589118198873,D011,,0.25,0.25,stage2_positive_bias,stage2_positive_bias,q20,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.965252447686696,0.010344827586206896,0.9433395872420263,,,True,stage2,0.037471317129464166,0.010344827586206896,0.07804878048780484,D011,,0.25,0.25,stage2_positive_bias,stage2_positive_bias,median,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9670371789957839,0.010344827586206896,0.9467166979362102,,,True,stage2,0.039256048438552016,0.010344827586206896,0.08142589118198873,D011,,0.5,0.25,stage2_positive_bias,stage2_positive_bias,min,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9670371789957839,0.010344827586206896,0.9467166979362102,,,True,stage2,0.039256048438552016,0.010344827586206896,0.08142589118198873,D011,,0.5,0.25,stage2_positive_bias,stage2_positive_bias,q20,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9670371789957839,0.010344827586206896,0.9467166979362102,,,True,stage2,0.039256048438552016,0.010344827586206896,0.08142589118198873,D011,,0.5,0.25,stage2_positive_bias,stage2_positive_bias,median,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.25, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9559255631733594,0.0,0.9155722326454033,,,True,stage2,0.028144432616127535,0.0,0.0502814258911819,D011,,0.0,0.5,stage2_positive_bias,stage2_positive_bias,min,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.944972288202692,0.0,0.8956848030018761,,,True,stage2,0.017191157645460087,0.0,0.03039399624765471,D011,,0.0,0.5,stage2_positive_bias,stage2_positive_bias,q20,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9299337482433246,0.0,0.8690431519699813,,,True,stage2,0.0021526176860927615,0.0,0.0037523452157598447,D011,,0.0,0.5,stage2_positive_bias,stage2_positive_bias,median,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9670371789957839,0.010344827586206896,0.9467166979362102,,,True,stage2,0.039256048438552016,0.010344827586206896,0.08142589118198873,D011,,0.25,0.5,stage2_positive_bias,stage2_positive_bias,min,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9670371789957839,0.010344827586206896,0.9467166979362102,,,True,stage2,0.039256048438552016,0.010344827586206896,0.08142589118198873,D011,,0.25,0.5,stage2_positive_bias,stage2_positive_bias,q20,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.965252447686696,0.010344827586206896,0.9433395872420263,,,True,stage2,0.037471317129464166,0.010344827586206896,0.07804878048780484,D011,,0.25,0.5,stage2_positive_bias,stage2_positive_bias,median,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.25, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9690130068859986,0.010344827586206896,0.95046904315197,,,True,stage2,0.04123187632876668,0.010344827586206896,0.08517823639774857,D011,,0.5,0.5,stage2_positive_bias,stage2_positive_bias,min,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9690130068859986,0.010344827586206896,0.95046904315197,,,True,stage2,0.04123187632876668,0.010344827586206896,0.08517823639774857,D011,,0.5,0.5,stage2_positive_bias,stage2_positive_bias,q20,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9690130068859986,0.010344827586206896,0.95046904315197,,,True,stage2,0.04123187632876668,0.010344827586206896,0.08517823639774857,D011,,0.5,0.5,stage2_positive_bias,stage2_positive_bias,median,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.5, ""max_bias"": 0.5, ""method"": ""stage2_positive_bias"", ""quantile"": ""median"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9569471624266145,0.0,0.9174484052532833,,,True,stage2,0.029166031869382603,0.0,0.052157598499061875,D011,,0.0,1.0,stage2_positive_bias,stage2_positive_bias,min,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""min"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
0.9453897902651365,0.0,0.8964352720450282,,,True,stage2,0.017608659707904595,0.0,0.031144465290806722,D011,,0.0,1.0,stage2_positive_bias,stage2_positive_bias,q20,5565,"{""changed_stage"": ""stage2"", ""margin"": 0.0, ""max_bias"": 1.0, ""method"": ""stage2_positive_bias"", ""quantile"": ""q20"", ""support_based"": true}",True,True,,5,,True,0.9277811305572319
